query_id,query,query_type,anchor,extracted_anchor,expected,answer_key,system,answer,factual_accuracy,hallucination_rate,locality_awareness,llm_judge_score,llm_judge_reason,context_chars,world_size
0,Yoremoor has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Yoremoor,Yoremoor,Lochridge Onyxhaven,"The cities that would take an economic hit are Lochridge, Onyxhaven. They supply goods to Yoremoor: Lochridge (exports grain to Yoremoor); Onyxhaven (exports silk to Yoremoor). With Yoremoor halting all imports, these trade partners lose a key market.",baseline,"Cities that would take an economic hit from Yoremoor halting its imports are Onyxwood (due to lack of silk) and potentially Pinecove (if it relies on the import of medicine). However, without specific information about trade relations between Yoremoor and these cities, we cannot confirm if Pinecove will be affected.",0,0.286,1.0,3.0,"One correct entity (Onyxwood) is present, but another entity (Pinecove) is incorrectly inferred without explicit information about its trade relations with Yoremoor.",2185,small
0,Yoremoor has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Yoremoor,Yoremoor,Lochridge Onyxhaven,"The cities that would take an economic hit are Lochridge, Onyxhaven. They supply goods to Yoremoor: Lochridge (exports grain to Yoremoor); Onyxhaven (exports silk to Yoremoor). With Yoremoor halting all imports, these trade partners lose a key market.",hgrag,"Onyxhaven, Onyxwood, Lochridge, and Eastspire would take an economic hit from Yoremoor's decision to halt imports, as they trade with Yoremoor.",2,0.0,1.0,3.0,"While the AI correctly identifies some cities that might be affected (Lochridge and Onyxhaven), it incorrectly includes Onyxwood and Eastspire in its response. The reasoning is sound but not all entities are correct.",1708,small
1,Veldkeep has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Veldkeep,Veldkeep,Yorkridge Veldhaven,"The cities that would take an economic hit are Yorkridge, Veldhaven. They supply goods to Veldkeep: Yorkridge (exports oil to Veldkeep); Veldhaven (exports fuel to Veldkeep). With Veldkeep halting all imports, these trade partners lose a key market.",baseline,"Cities that would take an economic hit from Veldkeep halting its imports are Oakcliff, Nethholm, Umbreholm, and Yorkridge as they all have trade relations with Veldkeep according to the provided context.",1,0.143,1.0,1.0,"The AI response does not match the expected answer, and it includes cities (Oakcliff, Nethholm, Umbreholm) that were not mentioned in the scenario.",2185,small
1,Veldkeep has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Veldkeep,Veldkeep,Yorkridge Veldhaven,"The cities that would take an economic hit are Yorkridge, Veldhaven. They supply goods to Veldkeep: Yorkridge (exports oil to Veldkeep); Veldhaven (exports fuel to Veldkeep). With Veldkeep halting all imports, these trade partners lose a key market.",hgrag,"Umbreholm, Yorewood, Yorkridge, and Veldhaven would take an economic hit from Veldkeep's decision to halt imports.",2,0.0,1.0,1.0,"The AI response does not match the expected answer as it includes incorrect cities (Umbreholm, Yorewood) and omits Veldhaven, which is a key supplier of fuel to Veldkeep.",1584,small
2,What planet is Jadewick on?,hierarchical,Jadewick,Jadewick,Celenis,,baseline,Not found in context. The cities mentioned do not have any direct relation to a specific planet in the provided context.,0,0.0,1.0,,,1925,small
2,What planet is Jadewick on?,hierarchical,Jadewick,Jadewick,Celenis,,hgrag,Jadewick is located in the planet Celenis.,2,0.0,1.0,,,1160,small
3,What is the population of Lochmoor?,local_fact,Lochmoor,Lochmoor,281k,,baseline,The population of Lochmoor is 281k.,2,0.0,1.0,,,2136,small
3,What is the population of Lochmoor?,local_fact,Lochmoor,Lochmoor,281k,,hgrag,The population of Lochmoor is 281k.,2,0.0,1.0,,,950,small
4,What planet is Nethholm on?,hierarchical,Nethholm,Nethholm,Vortan,,baseline,Not found in context.,0,0.0,1.0,,,1925,small
4,What planet is Nethholm on?,hierarchical,Nethholm,Nethholm,Vortan,,hgrag,Nethholm is located in Vortan (a planet).,2,0.0,1.0,,,1159,small
5,Which cities does Veldhaven have trade relations with?,neighborhood,Veldhaven,Veldhaven,"Veldkeep, Umbreholm",,baseline,Veldhaven trades with Umbreholm and Veldkeep.,2,0.0,1.0,,,2381,small
5,Which cities does Veldhaven have trade relations with?,neighborhood,Veldhaven,Veldhaven,"Veldkeep, Umbreholm",,hgrag,Veldhaven has trade relations with Umbreholm and Veldkeep.,2,0.0,1.0,,,1155,small
6,What does Umbreholm export?,local_fact,Umbreholm,Umbreholm,"medicine, fish",,baseline,Umbreholm exports medicine and fish.,2,0.0,1.0,,,2039,small
6,What does Umbreholm export?,local_fact,Umbreholm,Umbreholm,"medicine, fish",,hgrag,Umbreholm exports medicine and fish.,2,0.0,1.0,,,1632,small
7,What is the population of Umbreholm?,local_fact,Umbreholm,Umbreholm,358k,,baseline,The population of Umbreholm is 358k.,2,0.0,1.0,,,2136,small
7,What is the population of Umbreholm?,local_fact,Umbreholm,Umbreholm,358k,,hgrag,The population of Umbreholm is 358k.,2,0.0,1.0,,,1632,small
8,What country is Oakcliff located in?,hierarchical,Oakcliff,Oakcliff,Barnes,,baseline,Oakcliff is located in Barnes.,2,0.0,1.0,,,2211,small
8,What country is Oakcliff located in?,hierarchical,Oakcliff,Oakcliff,Barnes,,hgrag,Oakcliff is located in Barnes.,2,0.0,1.0,,,945,small
9,What is the population of Nethholm?,local_fact,Nethholm,Nethholm,42k,,baseline,Not found in context.,0,0.0,1.0,,,2136,small
9,What is the population of Nethholm?,local_fact,Nethholm,Nethholm,42k,,hgrag,The population of Nethholm is 42k.,2,0.0,1.0,,,1159,small
10,Which cities share a border with Veldhaven?,neighborhood,Veldhaven,Veldhaven,"Lochfield, Oakridge",,baseline,Veldhaven shares a border with Lochfield and Oakridge.,2,0.0,1.0,,,2257,small
10,Which cities share a border with Veldhaven?,neighborhood,Veldhaven,Veldhaven,"Lochfield, Oakridge",,hgrag,Lochfield and Oakridge share a border with Veldhaven.,2,0.0,1.0,,,1155,small
11,What does Lochmoor export?,local_fact,Lochmoor,Lochmoor,"electronics, pottery",,baseline,Lochmoor exports electronics and pottery.,2,0.0,1.0,,,2039,small
11,What does Lochmoor export?,local_fact,Lochmoor,Lochmoor,"electronics, pottery",,hgrag,Lochmoor exports electronics and pottery.,2,0.0,1.0,,,950,small
12,Yoremoor is experiencing a labor strike that halts the export of technology and fuel. Which cities are affected by this and why?,multi_hop,Yoremoor,Yoremoor,Lochmoor Lochridge Onyxhaven Zealkeep Eastspire,"The cities affected are Lochmoor, Lochridge, Onyxhaven, Zealkeep, Eastspire. They rely on Yoremoor for imported goods: Lochmoor (imports fuel from Yoremoor); Lochridge (imports fuel from Yoremoor); Onyxhaven (imports technology from Yoremoor); Zealkeep (imports fuel from Yoremoor); Eastspire (imports fuel from Yoremoor). The labor strike halting exports of technology and fuel directly disrupts their supply.",baseline,"The cities affected by the labor strike in Yoremoor are Zealkeep, Lochridge, and potentially other cities that trade with them such as Onyxhaven, since Yoremoor exports technology and fuel to these cities. This is because the strike halts the export of these goods from Yoremoor.",1,0.0,1.0,4.0,"The AI correctly identifies two out of the five affected cities (Zealkeep and Lochridge) and provides a plausible reasoning for why they are affected, but it misses three cities (Lochmoor, Onyxhaven, Eastspire).",2159,small
